prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Alex and Bailey are in the dining room. Alex is cooking. Bailey is next to stapler, clean plate, dirty plate, document, paper clip. Alex asks Bailey to hand them the plate.",Alex and Bailey,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, stapler).
object(obj2).
property(obj2, clean).
property(obj2, plate).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, document).
object(obj5).
property(obj5, paper).
property(obj5, clip).
referring_expression(the_plate).",the plate,object2,clean plate
"Morgan and Riley are in the banquet hall. Morgan is cooking. Riley is next to dirty pan, clean fork, used fork, dirty fork, rolling pin, grater. Morgan asks Riley to hand them the fork.",Morgan and Riley,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, pan).
object(obj2).
property(obj2, clean).
property(obj2, fork).
object(obj3).
property(obj3, used).
property(obj3, fork).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, rolling).
property(obj5, pin).
object(obj6).
property(obj6, grater).
referring_expression(the_fork).",the fork,object2,clean fork
"Alex and Bailey are in the living room. Alex is cooking. Bailey is next to remote control, magazine, greasy bowl, dirty bowl, throw pillow, clean bowl. Alex asks Bailey to hand them the bowl.",Alex and Bailey,living room,cooking,"setting(living_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, remote).
property(obj1, control).
object(obj2).
property(obj2, magazine).
object(obj3).
property(obj3, greasy).
property(obj3, bowl).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, throw).
property(obj5, pillow).
object(obj6).
property(obj6, clean).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object6,clean bowl
"Alex and Bailey are in the dining room. Alex is cooking. Bailey is next to empty spray bottle, clean plate, dirty plate, dustpan, broom, used plate. Alex asks Bailey to hand them the plate.",Alex and Bailey,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, empty).
property(obj1, spray).
property(obj1, bottle).
object(obj2).
property(obj2, clean).
property(obj2, plate).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, dustpan).
object(obj5).
property(obj5, broom).
object(obj6).
property(obj6, used).
property(obj6, plate).
referring_expression(the_plate).",the plate,object2,clean plate
"Jordan and Taylor are in the restaurant. Jordan is cooking. Taylor is next to spatula, clean cup, used cup, whisk, greasy cup, ladle, dirty cup. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, spatula).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, used).
property(obj3, cup).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, greasy).
property(obj5, cup).
object(obj6).
property(obj6, ladle).
object(obj7).
property(obj7, dirty).
property(obj7, cup).
referring_expression(the_cup).",the cup,object2,clean cup
"Jordan and Taylor are in the banquet hall. Jordan is cooking. Taylor is next to dirty fork, spatula, ladle, clean fork, whisk. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, spatula).
object(obj3).
property(obj3, ladle).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, whisk).
referring_expression(the_fork).",the fork,object4,clean fork
"Casey and Skyler are in the kitchen. Casey is cooking. Skyler is next to wrench, dirty spoon, clean spoon, screwdriver, hammer, used spoon. Casey asks Skyler to hand them the spoon.",Casey and Skyler,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, wrench).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, screwdriver).
object(obj5).
property(obj5, hammer).
object(obj6).
property(obj6, used).
property(obj6, spoon).
referring_expression(the_spoon).",the spoon,object3,clean spoon
"Jordan and Taylor are in the dining room. Jordan is cooking. Taylor is next to clean spoon, greasy spoon, snack bar, cookie, dirty spoon, water bottle. Jordan asks Taylor to hand them the spoon.",Jordan and Taylor,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, clean).
property(obj1, spoon).
object(obj2).
property(obj2, greasy).
property(obj2, spoon).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, cookie).
object(obj5).
property(obj5, dirty).
property(obj5, spoon).
object(obj6).
property(obj6, water).
property(obj6, bottle).
referring_expression(the_spoon).",the spoon,object1,clean spoon
"Morgan and Riley are in the living room. Morgan is cooking. Riley is next to clean bowl, flashlight, used bowl, bottle opener, dirty bowl, pair of scissors. Morgan asks Riley to hand them the bowl.",Morgan and Riley,living room,cooking,"setting(living_room).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, used).
property(obj3, bowl).
object(obj4).
property(obj4, bottle).
property(obj4, opener).
object(obj5).
property(obj5, dirty).
property(obj5, bowl).
object(obj6).
property(obj6, pair).
property(obj6, of).
property(obj6, scissors).
referring_expression(the_bowl).",the bowl,object1,clean bowl
"Cameron and Charlie are in the banquet hall. Cameron is cooking. Charlie is next to dirty fork, spatula, ladle, used fork, clean fork, whisk. Cameron asks Charlie to hand them the fork.",Cameron and Charlie,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, spatula).
object(obj3).
property(obj3, ladle).
object(obj4).
property(obj4, used).
property(obj4, fork).
object(obj5).
property(obj5, clean).
property(obj5, fork).
object(obj6).
property(obj6, whisk).
referring_expression(the_fork).",the fork,object5,clean fork
"Cameron and Charlie are in the restaurant. Cameron is cooking. Charlie is next to used plate, bottle opener, clean plate, dirty plate, flashlight, greasy plate, pair of scissors. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,restaurant,cooking,"setting(restaurant).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, used).
property(obj1, plate).
object(obj2).
property(obj2, bottle).
property(obj2, opener).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, dirty).
property(obj4, plate).
object(obj5).
property(obj5, flashlight).
object(obj6).
property(obj6, greasy).
property(obj6, plate).
object(obj7).
property(obj7, pair).
property(obj7, of).
property(obj7, scissors).
referring_expression(the_plate).",the plate,object3,clean plate
"Jordan and Taylor are in the dining room. Jordan is cooking. Taylor is next to used fork, notebook, pen, dirty fork, calculator, clean fork. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, used).
property(obj1, fork).
object(obj2).
property(obj2, notebook).
object(obj3).
property(obj3, pen).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, calculator).
object(obj6).
property(obj6, clean).
property(obj6, fork).
referring_expression(the_fork).",the fork,object6,clean fork
"Alex and Bailey are in the banquet hall. Alex is cooking. Bailey is next to clean mug, dirty mug, ladle, whisk, spatula. Alex asks Bailey to hand them the mug.",Alex and Bailey,banquet hall,cooking,"setting(banquet_hall).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, dirty).
property(obj2, mug).
object(obj3).
property(obj3, ladle).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, spatula).
referring_expression(the_mug).",the mug,object1,clean mug
"Morgan and Riley are in the kitchen. Morgan is cooking. Riley is next to plant, used plate, clean plate, dirty plate, lamp, book. Morgan asks Riley to hand them the plate.",Morgan and Riley,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, plant).
object(obj2).
property(obj2, used).
property(obj2, plate).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, dirty).
property(obj4, plate).
object(obj5).
property(obj5, lamp).
object(obj6).
property(obj6, book).
referring_expression(the_plate).",the plate,object3,clean plate
"Cameron and Charlie are in the dining room. Cameron is cooking. Charlie is next to magazine, greasy cup, clean cup, dirty cup, throw pillow, remote control. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, magazine).
object(obj2).
property(obj2, greasy).
property(obj2, cup).
object(obj3).
property(obj3, clean).
property(obj3, cup).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, throw).
property(obj5, pillow).
object(obj6).
property(obj6, remote).
property(obj6, control).
referring_expression(the_cup).",the cup,object3,clean cup
"Alex and Bailey are in the dining room. Alex is cooking. Bailey is next to spatula, ladle, dirty plate, clean plate, used plate, whisk. Alex asks Bailey to hand them the plate.",Alex and Bailey,dining room,cooking,"setting(dining_room).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, spatula).
object(obj2).
property(obj2, ladle).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, used).
property(obj5, plate).
object(obj6).
property(obj6, whisk).
referring_expression(the_plate).",the plate,object4,clean plate
"Cameron and Charlie are in the garden. Cameron is cooking. Charlie is next to lamp, book, plant, dirty plate, clean plate. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,garden,cooking,"setting(garden).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, lamp).
object(obj2).
property(obj2, book).
object(obj3).
property(obj3, plant).
object(obj4).
property(obj4, dirty).
property(obj4, plate).
object(obj5).
property(obj5, clean).
property(obj5, plate).
referring_expression(the_plate).",the plate,object5,clean plate
"Alex and Bailey are in the garden. Alex is cooking. Bailey is next to book, dirty fork, clean fork, lamp, plant. Alex asks Bailey to hand them the fork.",Alex and Bailey,garden,cooking,"setting(garden).
task(cooking).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, book).
object(obj2).
property(obj2, dirty).
property(obj2, fork).
object(obj3).
property(obj3, clean).
property(obj3, fork).
object(obj4).
property(obj4, lamp).
object(obj5).
property(obj5, plant).
referring_expression(the_fork).",the fork,object3,clean fork
"Cameron and Charlie are in the living room. Cameron is cooking. Charlie is next to flashlight, dirty fork, bottle opener, clean fork, pair of scissors. Cameron asks Charlie to hand them the fork.",Cameron and Charlie,living room,cooking,"setting(living_room).
task(cooking).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, flashlight).
object(obj2).
property(obj2, dirty).
property(obj2, fork).
object(obj3).
property(obj3, bottle).
property(obj3, opener).
object(obj4).
property(obj4, clean).
property(obj4, fork).
object(obj5).
property(obj5, pair).
property(obj5, of).
property(obj5, scissors).
referring_expression(the_fork).",the fork,object4,clean fork
"Casey and Skyler are in the kitchen. Casey is cooking. Skyler is next to snack bar, water bottle, clean bowl, dirty bowl, cookie. Casey asks Skyler to hand them the bowl.",Casey and Skyler,kitchen,cooking,"setting(kitchen).
task(cooking).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, snack).
property(obj1, bar).
object(obj2).
property(obj2, water).
property(obj2, bottle).
object(obj3).
property(obj3, clean).
property(obj3, bowl).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, cookie).
referring_expression(the_bowl).",the bowl,object3,clean bowl
"Jordan and Taylor are in the garden. Jordan is cooking. Taylor is next to magazine, remote control, throw pillow, greasy cup, dirty cup, used cup, clean cup. Jordan asks Taylor to hand them the cup.",Jordan and Taylor,garden,cooking,"setting(garden).
task(cooking).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, magazine).
object(obj2).
property(obj2, remote).
property(obj2, control).
object(obj3).
property(obj3, throw).
property(obj3, pillow).
object(obj4).
property(obj4, greasy).
property(obj4, cup).
object(obj5).
property(obj5, dirty).
property(obj5, cup).
object(obj6).
property(obj6, used).
property(obj6, cup).
object(obj7).
property(obj7, clean).
property(obj7, cup).
referring_expression(the_cup).",the cup,object7,clean cup
