prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Morgan and Riley are in the dining room. Morgan is cleaning. Riley is next to dirty spoon, book, clean spoon, dirty cup, lamp, plant, decorative spoon. Morgan asks Riley to hand them the spoon.",Morgan and Riley,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, book).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, lamp).
object(obj6).
property(obj6, plant).
object(obj7).
property(obj7, decorative).
property(obj7, spoon).
referring_expression(the_spoon).",the spoon,object1,dirty spoon
"Alex and Bailey are in the kitchen. Alex is cleaning. Bailey is next to dirty plate, bottle opener, dirty mug, clean mug, flashlight, pair of scissors. Alex asks Bailey to hand them the mug.",Alex and Bailey,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, plate).
object(obj2).
property(obj2, bottle).
property(obj2, opener).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, clean).
property(obj4, mug).
object(obj5).
property(obj5, flashlight).
object(obj6).
property(obj6, pair).
property(obj6, of).
property(obj6, scissors).
referring_expression(the_mug).",the mug,object3,dirty mug
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to dirty mug, wrench, decorative spoon, hammer, clean spoon, dirty spoon, screwdriver. Casey asks Skyler to hand them the spoon.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, wrench).
object(obj3).
property(obj3, decorative).
property(obj3, spoon).
object(obj4).
property(obj4, hammer).
object(obj5).
property(obj5, clean).
property(obj5, spoon).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
object(obj7).
property(obj7, screwdriver).
referring_expression(the_spoon).",the spoon,object6,dirty spoon
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to dirty cup, flashlight, dirty bowl, bottle opener, clean bowl, pair of scissors. Alex asks Bailey to hand them the bowl.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, dirty).
property(obj3, bowl).
object(obj4).
property(obj4, bottle).
property(obj4, opener).
object(obj5).
property(obj5, clean).
property(obj5, bowl).
object(obj6).
property(obj6, pair).
property(obj6, of).
property(obj6, scissors).
referring_expression(the_bowl).",the bowl,object3,dirty bowl
"Morgan and Riley are in the banquet hall. Morgan is cleaning. Riley is next to dirty cup, clean fork, flashlight, dirty fork, pair of scissors, bottle opener. Morgan asks Riley to hand them the fork.",Morgan and Riley,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, cup).
object(obj2).
property(obj2, clean).
property(obj2, fork).
object(obj3).
property(obj3, flashlight).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, pair).
property(obj5, of).
property(obj5, scissors).
object(obj6).
property(obj6, bottle).
property(obj6, opener).
referring_expression(the_fork).",the fork,object4,dirty fork
"Jordan and Taylor are in the dining room. Jordan is cleaning. Taylor is next to dirty mug, dirty cup, clean mug, calculator, notebook, pen, decorative mug. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, clean).
property(obj3, mug).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, notebook).
object(obj6).
property(obj6, pen).
object(obj7).
property(obj7, decorative).
property(obj7, mug).
referring_expression(the_mug).",the mug,object1,dirty mug
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to headphones, dirty mug, clean mug, old mug, dirty bowl, decorative mug, game controller, phone charger. Morgan asks Riley to hand them the mug.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, headphones).
object(obj2).
property(obj2, dirty).
property(obj2, mug).
object(obj3).
property(obj3, clean).
property(obj3, mug).
object(obj4).
property(obj4, old).
property(obj4, mug).
object(obj5).
property(obj5, dirty).
property(obj5, bowl).
object(obj6).
property(obj6, decorative).
property(obj6, mug).
object(obj7).
property(obj7, game).
property(obj7, controller).
object(obj8).
property(obj8, phone).
property(obj8, charger).
referring_expression(the_mug).",the mug,object2,dirty mug
"Alex and Bailey are in the garden. Alex is cleaning. Bailey is next to clean fork, decorative fork, dirty plate, paint can, paintbrush, sandpaper, dirty fork. Alex asks Bailey to hand them the fork.",Alex and Bailey,garden,cleaning,"setting(garden).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, decorative).
property(obj2, fork).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, paint).
property(obj4, can).
object(obj5).
property(obj5, paintbrush).
object(obj6).
property(obj6, sandpaper).
object(obj7).
property(obj7, dirty).
property(obj7, fork).
referring_expression(the_fork).",the fork,object7,dirty fork
"Cameron and Charlie are in the restaurant. Cameron is cleaning. Charlie is next to matchbox, lighter, dirty mug, dirty fork, old mug, decorative mug, clean mug, candle. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, matchbox).
object(obj2).
property(obj2, lighter).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, dirty).
property(obj4, fork).
object(obj5).
property(obj5, old).
property(obj5, mug).
object(obj6).
property(obj6, decorative).
property(obj6, mug).
object(obj7).
property(obj7, clean).
property(obj7, mug).
object(obj8).
property(obj8, candle).
referring_expression(the_mug).",the mug,object3,dirty mug
"Alex and Bailey are in the banquet hall. Alex is cleaning. Bailey is next to toothpaste, toothbrush, dirty mug, decorative mug, comb, dirty bowl, clean mug. Alex asks Bailey to hand them the mug.",Alex and Bailey,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, toothpaste).
object(obj2).
property(obj2, toothbrush).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, decorative).
property(obj4, mug).
object(obj5).
property(obj5, comb).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, clean).
property(obj7, mug).
referring_expression(the_mug).",the mug,object3,dirty mug
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to hammer, dirty cup, clean spoon, wrench, screwdriver, dirty spoon, decorative spoon. Morgan asks Riley to hand them the spoon.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, hammer).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, wrench).
object(obj5).
property(obj5, screwdriver).
object(obj6).
property(obj6, dirty).
property(obj6, spoon).
object(obj7).
property(obj7, decorative).
property(obj7, spoon).
referring_expression(the_spoon).",the spoon,object6,dirty spoon
"Cameron and Charlie are in the banquet hall. Cameron is cleaning. Charlie is next to clean mug, pen, dirty mug, dirty spoon, calculator, notebook. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, clean).
property(obj1, mug).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, dirty).
property(obj3, mug).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, calculator).
object(obj6).
property(obj6, notebook).
referring_expression(the_mug).",the mug,object3,dirty mug
"Jordan and Taylor are in the dining room. Jordan is cleaning. Taylor is next to sock, shoe, dirty plate, clean plate, decorative plate, backpack, dirty spoon. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, sock).
object(obj2).
property(obj2, shoe).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, clean).
property(obj4, plate).
object(obj5).
property(obj5, decorative).
property(obj5, plate).
object(obj6).
property(obj6, backpack).
object(obj7).
property(obj7, dirty).
property(obj7, spoon).
referring_expression(the_plate).",the plate,object3,dirty plate
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to comb, dirty fork, toothpaste, dirty plate, clean fork, decorative fork, toothbrush. Casey asks Skyler to hand them the fork.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, comb).
object(obj2).
property(obj2, dirty).
property(obj2, fork).
object(obj3).
property(obj3, toothpaste).
object(obj4).
property(obj4, dirty).
property(obj4, plate).
object(obj5).
property(obj5, clean).
property(obj5, fork).
object(obj6).
property(obj6, decorative).
property(obj6, fork).
object(obj7).
property(obj7, toothbrush).
referring_expression(the_fork).",the fork,object2,dirty fork
"Morgan and Riley are in the living room. Morgan is cleaning. Riley is next to ladle, dirty cup, dirty plate, whisk, decorative cup, spatula, clean cup. Morgan asks Riley to hand them the cup.",Morgan and Riley,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, ladle).
object(obj2).
property(obj2, dirty).
property(obj2, cup).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, whisk).
object(obj5).
property(obj5, decorative).
property(obj5, cup).
object(obj6).
property(obj6, spatula).
object(obj7).
property(obj7, clean).
property(obj7, cup).
referring_expression(the_cup).",the cup,object2,dirty cup
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to dirty fork, decorative bowl, banana, bread, dirty bowl, apple, clean bowl. Alex asks Bailey to hand them the bowl.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, fork).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, banana).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, dirty).
property(obj5, bowl).
object(obj6).
property(obj6, apple).
object(obj7).
property(obj7, clean).
property(obj7, bowl).
referring_expression(the_bowl).",the bowl,object5,dirty bowl
"Morgan and Riley are in the living room. Morgan is cleaning. Riley is next to clean spoon, game controller, phone charger, headphones, dirty spoon, dirty fork. Morgan asks Riley to hand them the spoon.",Morgan and Riley,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, spoon).
object(obj2).
property(obj2, game).
property(obj2, controller).
object(obj3).
property(obj3, phone).
property(obj3, charger).
object(obj4).
property(obj4, headphones).
object(obj5).
property(obj5, dirty).
property(obj5, spoon).
object(obj6).
property(obj6, dirty).
property(obj6, fork).
referring_expression(the_spoon).",the spoon,object5,dirty spoon
"Jordan and Taylor are in the dining room. Jordan is cleaning. Taylor is next to dirty mug, banana, bread, decorative plate, clean plate, apple, dirty plate. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, banana).
object(obj3).
property(obj3, bread).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, clean).
property(obj5, plate).
object(obj6).
property(obj6, apple).
object(obj7).
property(obj7, dirty).
property(obj7, plate).
referring_expression(the_plate).",the plate,object7,dirty plate
"Jordan and Taylor are in the banquet hall. Jordan is cleaning. Taylor is next to banana, apple, dirty spoon, dirty bowl, clean bowl, bread. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, apple).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, dirty).
property(obj4, bowl).
object(obj5).
property(obj5, clean).
property(obj5, bowl).
object(obj6).
property(obj6, bread).
referring_expression(the_bowl).",the bowl,object4,dirty bowl
"Morgan and Riley are in the banquet hall. Morgan is cleaning. Riley is next to clean plate, sandpaper, dirty plate, paintbrush, paint can, dirty mug. Morgan asks Riley to hand them the plate.",Morgan and Riley,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, plate).
object(obj2).
property(obj2, sandpaper).
object(obj3).
property(obj3, dirty).
property(obj3, plate).
object(obj4).
property(obj4, paintbrush).
object(obj5).
property(obj5, paint).
property(obj5, can).
object(obj6).
property(obj6, dirty).
property(obj6, mug).
referring_expression(the_plate).",the plate,object3,dirty plate
