prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Casey and Skyler are in the banquet hall. Casey is serving. Skyler is next to plant, book, mug, lamp, decorative mug. Casey asks Skyler to hand them the mug.",Casey and Skyler,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, plant).
object(obj2).
property(obj2, book).
object(obj3).
property(obj3, mug).
object(obj4).
property(obj4, lamp).
object(obj5).
property(obj5, decorative).
property(obj5, mug).
referring_expression(the_mug).",the mug,object3,mug
"Morgan and Riley are in the dining room. Morgan is serving. Riley is next to dirty pan, grater, cup, decorative cup, rolling pin, decorative cup. Morgan asks Riley to hand them the cup.",Morgan and Riley,dining room,serving,"setting(dining_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, dirty).
property(obj1, pan).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, cup).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, rolling).
property(obj5, pin).
object(obj6).
property(obj6, decorative).
property(obj6, cup).
referring_expression(the_cup).",the cup,object3,cup
"Morgan and Riley are in the dining room. Morgan is serving. Riley is next to decorative bowl, bowl, ladle, spatula, decorative bowl, whisk. Morgan asks Riley to hand them the bowl.",Morgan and Riley,dining room,serving,"setting(dining_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, bowl).
object(obj3).
property(obj3, ladle).
object(obj4).
property(obj4, spatula).
object(obj5).
property(obj5, decorative).
property(obj5, bowl).
object(obj6).
property(obj6, whisk).
referring_expression(the_bowl).",the bowl,object2,bowl
"Casey and Skyler are in the dining room. Casey is serving. Skyler is next to water bottle, cup, cookie, snack bar, decorative cup, decorative cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,dining room,serving,"setting(dining_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, water).
property(obj1, bottle).
object(obj2).
property(obj2, cup).
object(obj3).
property(obj3, cookie).
object(obj4).
property(obj4, snack).
property(obj4, bar).
object(obj5).
property(obj5, decorative).
property(obj5, cup).
object(obj6).
property(obj6, decorative).
property(obj6, cup).
referring_expression(the_cup).",the cup,object2,cup
"Morgan and Riley are in the banquet hall. Morgan is serving. Riley is next to cup, calculator, notebook, decorative cup, decorative cup, pen. Morgan asks Riley to hand them the cup.",Morgan and Riley,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, cup).
object(obj2).
property(obj2, calculator).
object(obj3).
property(obj3, notebook).
object(obj4).
property(obj4, decorative).
property(obj4, cup).
object(obj5).
property(obj5, decorative).
property(obj5, cup).
object(obj6).
property(obj6, pen).
referring_expression(the_cup).",the cup,object1,cup
"Cameron and Charlie are in the banquet hall. Cameron is serving. Charlie is next to book, plate, plant, decorative plate, lamp. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, book).
object(obj2).
property(obj2, plate).
object(obj3).
property(obj3, plant).
object(obj4).
property(obj4, decorative).
property(obj4, plate).
object(obj5).
property(obj5, lamp).
referring_expression(the_plate).",the plate,object2,plate
"Jordan and Taylor are in the garden. Jordan is serving. Taylor is next to decorative mug, decorative mug, ladle, mug, spatula, whisk. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,garden,serving,"setting(garden).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, decorative).
property(obj2, mug).
object(obj3).
property(obj3, ladle).
object(obj4).
property(obj4, mug).
object(obj5).
property(obj5, spatula).
object(obj6).
property(obj6, whisk).
referring_expression(the_mug).",the mug,object4,mug
"Alex and Bailey are in the kitchen. Alex is serving. Bailey is next to decorative bowl, pen, bowl, notebook, calculator. Alex asks Bailey to hand them the bowl.",Alex and Bailey,kitchen,serving,"setting(kitchen).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, bowl).
object(obj4).
property(obj4, notebook).
object(obj5).
property(obj5, calculator).
referring_expression(the_bowl).",the bowl,object3,bowl
"Jordan and Taylor are in the restaurant. Jordan is serving. Taylor is next to plate, decorative plate, decorative plate, dirty pan, grater, rolling pin. Jordan asks Taylor to hand them the plate.",Jordan and Taylor,restaurant,serving,"setting(restaurant).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, plate).
object(obj2).
property(obj2, decorative).
property(obj2, plate).
object(obj3).
property(obj3, decorative).
property(obj3, plate).
object(obj4).
property(obj4, dirty).
property(obj4, pan).
object(obj5).
property(obj5, grater).
object(obj6).
property(obj6, rolling).
property(obj6, pin).
referring_expression(the_plate).",the plate,object1,plate
"Casey and Skyler are in the restaurant. Casey is serving. Skyler is next to decorative cup, cup, dirty pan, grater, rolling pin. Casey asks Skyler to hand them the cup.",Casey and Skyler,restaurant,serving,"setting(restaurant).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, cup).
object(obj2).
property(obj2, cup).
object(obj3).
property(obj3, dirty).
property(obj3, pan).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, rolling).
property(obj5, pin).
referring_expression(the_cup).",the cup,object2,cup
"Casey and Skyler are in the kitchen. Casey is serving. Skyler is next to dustpan, empty spray bottle, decorative tray, broom, tray, decorative tray. Casey asks Skyler to hand them the tray.",Casey and Skyler,kitchen,serving,"setting(kitchen).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, dustpan).
object(obj2).
property(obj2, empty).
property(obj2, spray).
property(obj2, bottle).
object(obj3).
property(obj3, decorative).
property(obj3, tray).
object(obj4).
property(obj4, broom).
object(obj5).
property(obj5, tray).
object(obj6).
property(obj6, decorative).
property(obj6, tray).
referring_expression(the_tray).",the tray,object5,tray
"Jordan and Taylor are in the dining room. Jordan is serving. Taylor is next to decorative mug, cookie, snack bar, mug, water bottle. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,dining room,serving,"setting(dining_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, mug).
object(obj5).
property(obj5, water).
property(obj5, bottle).
referring_expression(the_mug).",the mug,object4,mug
"Casey and Skyler are in the garden. Casey is serving. Skyler is next to cup, decorative cup, lamp, book, plant. Casey asks Skyler to hand them the cup.",Casey and Skyler,garden,serving,"setting(garden).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, cup).
object(obj2).
property(obj2, decorative).
property(obj2, cup).
object(obj3).
property(obj3, lamp).
object(obj4).
property(obj4, book).
object(obj5).
property(obj5, plant).
referring_expression(the_cup).",the cup,object1,cup
"Casey and Skyler are in the dining room. Casey is serving. Skyler is next to decorative tray, whisk, tray, decorative tray, ladle, spatula. Casey asks Skyler to hand them the tray.",Casey and Skyler,dining room,serving,"setting(dining_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, decorative).
property(obj1, tray).
object(obj2).
property(obj2, whisk).
object(obj3).
property(obj3, tray).
object(obj4).
property(obj4, decorative).
property(obj4, tray).
object(obj5).
property(obj5, ladle).
object(obj6).
property(obj6, spatula).
referring_expression(the_tray).",the tray,object3,tray
"Jordan and Taylor are in the kitchen. Jordan is serving. Taylor is next to decorative bowl, decorative bowl, bread, bowl, banana, apple. Jordan asks Taylor to hand them the bowl.",Jordan and Taylor,kitchen,serving,"setting(kitchen).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, bowl).
object(obj2).
property(obj2, decorative).
property(obj2, bowl).
object(obj3).
property(obj3, bread).
object(obj4).
property(obj4, bowl).
object(obj5).
property(obj5, banana).
object(obj6).
property(obj6, apple).
referring_expression(the_bowl).",the bowl,object4,bowl
"Cameron and Charlie are in the dining room. Cameron is serving. Charlie is next to decorative plate, flashlight, pair of scissors, bottle opener, plate. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,dining room,serving,"setting(dining_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, decorative).
property(obj1, plate).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, pair).
property(obj3, of).
property(obj3, scissors).
object(obj4).
property(obj4, bottle).
property(obj4, opener).
object(obj5).
property(obj5, plate).
referring_expression(the_plate).",the plate,object5,plate
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to document, stapler, decorative bowl, paper clip, decorative bowl, bowl. Alex asks Bailey to hand them the bowl.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, document).
object(obj2).
property(obj2, stapler).
object(obj3).
property(obj3, decorative).
property(obj3, bowl).
object(obj4).
property(obj4, paper).
property(obj4, clip).
object(obj5).
property(obj5, decorative).
property(obj5, bowl).
object(obj6).
property(obj6, bowl).
referring_expression(the_bowl).",the bowl,object6,bowl
"Alex and Bailey are in the living room. Alex is serving. Bailey is next to decorative cup, rolling pin, decorative cup, grater, cup, dirty pan. Alex asks Bailey to hand them the cup.",Alex and Bailey,living room,serving,"setting(living_room).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, decorative).
property(obj1, cup).
object(obj2).
property(obj2, rolling).
property(obj2, pin).
object(obj3).
property(obj3, decorative).
property(obj3, cup).
object(obj4).
property(obj4, grater).
object(obj5).
property(obj5, cup).
object(obj6).
property(obj6, dirty).
property(obj6, pan).
referring_expression(the_cup).",the cup,object5,cup
"Casey and Skyler are in the living room. Casey is serving. Skyler is next to sandpaper, tray, paint can, paintbrush, decorative tray. Casey asks Skyler to hand them the tray.",Casey and Skyler,living room,serving,"setting(living_room).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, sandpaper).
object(obj2).
property(obj2, tray).
object(obj3).
property(obj3, paint).
property(obj3, can).
object(obj4).
property(obj4, paintbrush).
object(obj5).
property(obj5, decorative).
property(obj5, tray).
referring_expression(the_tray).",the tray,object2,tray
"Jordan and Taylor are in the restaurant. Jordan is serving. Taylor is next to decorative mug, decorative mug, snack bar, mug, water bottle, cookie. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,restaurant,serving,"setting(restaurant).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, decorative).
property(obj1, mug).
object(obj2).
property(obj2, decorative).
property(obj2, mug).
object(obj3).
property(obj3, snack).
property(obj3, bar).
object(obj4).
property(obj4, mug).
object(obj5).
property(obj5, water).
property(obj5, bottle).
object(obj6).
property(obj6, cookie).
referring_expression(the_mug).",the mug,object4,mug
"Cameron and Charlie are in the garden. Cameron is serving. Charlie is next to dirty pan, grater, rolling pin, decorative mug, mug. Cameron asks Charlie to hand them the mug.",Cameron and Charlie,garden,serving,"setting(garden).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, pan).
object(obj2).
property(obj2, grater).
object(obj3).
property(obj3, rolling).
property(obj3, pin).
object(obj4).
property(obj4, decorative).
property(obj4, mug).
object(obj5).
property(obj5, mug).
referring_expression(the_mug).",the mug,object5,mug
