prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Casey and Skyler are in the restaurant. Casey is serving. Skyler is next to greasy cup, clean cup, dirty cup, wrench, clean fork, hammer, screwdriver, used cup. Casey asks Skyler to hand them the cup.",Casey and Skyler,restaurant,serving,"setting(restaurant).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, greasy).
property(obj1, cup).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, wrench).
object(obj5).
property(obj5, clean).
property(obj5, fork).
object(obj6).
property(obj6, hammer).
object(obj7).
property(obj7, screwdriver).
object(obj8).
property(obj8, used).
property(obj8, cup).
referring_expression(the_cup).",the cup,object2,clean cup
"Jordan and Taylor are in the banquet hall. Jordan is serving. Taylor is next to wrench, screwdriver, hammer, used fork, clean mug, clean fork, dirty fork. Jordan asks Taylor to hand them the fork.",Jordan and Taylor,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, wrench).
object(obj2).
property(obj2, screwdriver).
object(obj3).
property(obj3, hammer).
object(obj4).
property(obj4, used).
property(obj4, fork).
object(obj5).
property(obj5, clean).
property(obj5, mug).
object(obj6).
property(obj6, clean).
property(obj6, fork).
object(obj7).
property(obj7, dirty).
property(obj7, fork).
referring_expression(the_fork).",the fork,object6,clean fork
"Alex and Bailey are in the restaurant. Alex is serving. Bailey is next to pair of scissors, dirty fork, flashlight, clean cup, bottle opener, clean fork. Alex asks Bailey to hand them the fork.",Alex and Bailey,restaurant,serving,"setting(restaurant).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, pair).
property(obj1, of).
property(obj1, scissors).
object(obj2).
property(obj2, dirty).
property(obj2, fork).
object(obj3).
property(obj3, flashlight).
object(obj4).
property(obj4, clean).
property(obj4, cup).
object(obj5).
property(obj5, bottle).
property(obj5, opener).
object(obj6).
property(obj6, clean).
property(obj6, fork).
referring_expression(the_fork).",the fork,object6,clean fork
"Alex and Bailey are in the kitchen. Alex is serving. Bailey is next to greasy spoon, pen, used spoon, clean spoon, notebook, clean plate, dirty spoon, calculator. Alex asks Bailey to hand them the spoon.",Alex and Bailey,kitchen,serving,"setting(kitchen).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, greasy).
property(obj1, spoon).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, used).
property(obj3, spoon).
object(obj4).
property(obj4, clean).
property(obj4, spoon).
object(obj5).
property(obj5, notebook).
object(obj6).
property(obj6, clean).
property(obj6, plate).
object(obj7).
property(obj7, dirty).
property(obj7, spoon).
object(obj8).
property(obj8, calculator).
referring_expression(the_spoon).",the spoon,object4,clean spoon
"Cameron and Charlie are in the restaurant. Cameron is serving. Charlie is next to clean spoon, hammer, wrench, dirty spoon, screwdriver, clean plate. Cameron asks Charlie to hand them the spoon.",Cameron and Charlie,restaurant,serving,"setting(restaurant).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, clean).
property(obj1, spoon).
object(obj2).
property(obj2, hammer).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, dirty).
property(obj4, spoon).
object(obj5).
property(obj5, screwdriver).
object(obj6).
property(obj6, clean).
property(obj6, plate).
referring_expression(the_spoon).",the spoon,object1,clean spoon
"Casey and Skyler are in the garden. Casey is serving. Skyler is next to notebook, dirty plate, greasy plate, calculator, clean plate, pen, used plate, clean fork. Casey asks Skyler to hand them the plate.",Casey and Skyler,garden,serving,"setting(garden).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, notebook).
object(obj2).
property(obj2, dirty).
property(obj2, plate).
object(obj3).
property(obj3, greasy).
property(obj3, plate).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, clean).
property(obj5, plate).
object(obj6).
property(obj6, pen).
object(obj7).
property(obj7, used).
property(obj7, plate).
object(obj8).
property(obj8, clean).
property(obj8, fork).
referring_expression(the_plate).",the plate,object5,clean plate
"Jordan and Taylor are in the garden. Jordan is serving. Taylor is next to screwdriver, dirty mug, wrench, hammer, clean bowl, clean mug. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,garden,serving,"setting(garden).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, screwdriver).
object(obj2).
property(obj2, dirty).
property(obj2, mug).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, hammer).
object(obj5).
property(obj5, clean).
property(obj5, bowl).
object(obj6).
property(obj6, clean).
property(obj6, mug).
referring_expression(the_mug).",the mug,object6,clean mug
"Morgan and Riley are in the dining room. Morgan is serving. Riley is next to banana, clean cup, apple, used fork, bread, clean fork, dirty fork. Morgan asks Riley to hand them the fork.",Morgan and Riley,dining room,serving,"setting(dining_room).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, apple).
object(obj4).
property(obj4, used).
property(obj4, fork).
object(obj5).
property(obj5, bread).
object(obj6).
property(obj6, clean).
property(obj6, fork).
object(obj7).
property(obj7, dirty).
property(obj7, fork).
referring_expression(the_fork).",the fork,object6,clean fork
"Cameron and Charlie are in the living room. Cameron is serving. Charlie is next to dirty plate, plant, book, clean mug, clean plate, lamp. Cameron asks Charlie to hand them the plate.",Cameron and Charlie,living room,serving,"setting(living_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, plate).
object(obj2).
property(obj2, plant).
object(obj3).
property(obj3, book).
object(obj4).
property(obj4, clean).
property(obj4, mug).
object(obj5).
property(obj5, clean).
property(obj5, plate).
object(obj6).
property(obj6, lamp).
referring_expression(the_plate).",the plate,object5,clean plate
"Casey and Skyler are in the restaurant. Casey is serving. Skyler is next to clean bowl, used bowl, paintbrush, paint can, clean mug, dirty bowl, sandpaper. Casey asks Skyler to hand them the bowl.",Casey and Skyler,restaurant,serving,"setting(restaurant).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, used).
property(obj2, bowl).
object(obj3).
property(obj3, paintbrush).
object(obj4).
property(obj4, paint).
property(obj4, can).
object(obj5).
property(obj5, clean).
property(obj5, mug).
object(obj6).
property(obj6, dirty).
property(obj6, bowl).
object(obj7).
property(obj7, sandpaper).
referring_expression(the_bowl).",the bowl,object1,clean bowl
"Cameron and Charlie are in the garden. Cameron is serving. Charlie is next to ladle, clean cup, whisk, dirty cup, clean bowl, spatula, used cup. Cameron asks Charlie to hand them the cup.",Cameron and Charlie,garden,serving,"setting(garden).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, ladle).
object(obj2).
property(obj2, clean).
property(obj2, cup).
object(obj3).
property(obj3, whisk).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, clean).
property(obj5, bowl).
object(obj6).
property(obj6, spatula).
object(obj7).
property(obj7, used).
property(obj7, cup).
referring_expression(the_cup).",the cup,object2,clean cup
"Morgan and Riley are in the restaurant. Morgan is serving. Riley is next to spatula, whisk, clean plate, clean cup, ladle, dirty plate. Morgan asks Riley to hand them the plate.",Morgan and Riley,restaurant,serving,"setting(restaurant).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, spatula).
object(obj2).
property(obj2, whisk).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, clean).
property(obj4, cup).
object(obj5).
property(obj5, ladle).
object(obj6).
property(obj6, dirty).
property(obj6, plate).
referring_expression(the_plate).",the plate,object3,clean plate
"Morgan and Riley are in the banquet hall. Morgan is serving. Riley is next to clean fork, lamp, dirty cup, clean cup, book, plant. Morgan asks Riley to hand them the cup.",Morgan and Riley,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, clean).
property(obj1, fork).
object(obj2).
property(obj2, lamp).
object(obj3).
property(obj3, dirty).
property(obj3, cup).
object(obj4).
property(obj4, clean).
property(obj4, cup).
object(obj5).
property(obj5, book).
object(obj6).
property(obj6, plant).
referring_expression(the_cup).",the cup,object4,clean cup
"Cameron and Charlie are in the living room. Cameron is serving. Charlie is next to clean bowl, cookie, dirty spoon, water bottle, clean spoon, snack bar. Cameron asks Charlie to hand them the spoon.",Cameron and Charlie,living room,serving,"setting(living_room).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, clean).
property(obj1, bowl).
object(obj2).
property(obj2, cookie).
object(obj3).
property(obj3, dirty).
property(obj3, spoon).
object(obj4).
property(obj4, water).
property(obj4, bottle).
object(obj5).
property(obj5, clean).
property(obj5, spoon).
object(obj6).
property(obj6, snack).
property(obj6, bar).
referring_expression(the_spoon).",the spoon,object5,clean spoon
"Jordan and Taylor are in the living room. Jordan is serving. Taylor is next to dirty mug, clean mug, hammer, greasy mug, wrench, screwdriver, clean bowl. Jordan asks Taylor to hand them the mug.",Jordan and Taylor,living room,serving,"setting(living_room).
task(serving).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, dirty).
property(obj1, mug).
object(obj2).
property(obj2, clean).
property(obj2, mug).
object(obj3).
property(obj3, hammer).
object(obj4).
property(obj4, greasy).
property(obj4, mug).
object(obj5).
property(obj5, wrench).
object(obj6).
property(obj6, screwdriver).
object(obj7).
property(obj7, clean).
property(obj7, bowl).
referring_expression(the_mug).",the mug,object2,clean mug
"Alex and Bailey are in the banquet hall. Alex is serving. Bailey is next to bottle opener, dirty spoon, clean spoon, clean mug, flashlight, used spoon, pair of scissors. Alex asks Bailey to hand them the spoon.",Alex and Bailey,banquet hall,serving,"setting(banquet_hall).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, bottle).
property(obj1, opener).
object(obj2).
property(obj2, dirty).
property(obj2, spoon).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, clean).
property(obj4, mug).
object(obj5).
property(obj5, flashlight).
object(obj6).
property(obj6, used).
property(obj6, spoon).
object(obj7).
property(obj7, pair).
property(obj7, of).
property(obj7, scissors).
referring_expression(the_spoon).",the spoon,object3,clean spoon
"Cameron and Charlie are in the restaurant. Cameron is serving. Charlie is next to dirty spoon, document, clean plate, used spoon, paper clip, stapler, clean spoon, greasy spoon. Cameron asks Charlie to hand them the spoon.",Cameron and Charlie,restaurant,serving,"setting(restaurant).
task(serving).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, document).
object(obj3).
property(obj3, clean).
property(obj3, plate).
object(obj4).
property(obj4, used).
property(obj4, spoon).
object(obj5).
property(obj5, paper).
property(obj5, clip).
object(obj6).
property(obj6, stapler).
object(obj7).
property(obj7, clean).
property(obj7, spoon).
object(obj8).
property(obj8, greasy).
property(obj8, spoon).
referring_expression(the_spoon).",the spoon,object7,clean spoon
"Casey and Skyler are in the garden. Casey is serving. Skyler is next to calculator, pen, notebook, dirty cup, clean cup, clean mug. Casey asks Skyler to hand them the cup.",Casey and Skyler,garden,serving,"setting(garden).
task(serving).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, calculator).
object(obj2).
property(obj2, pen).
object(obj3).
property(obj3, notebook).
object(obj4).
property(obj4, dirty).
property(obj4, cup).
object(obj5).
property(obj5, clean).
property(obj5, cup).
object(obj6).
property(obj6, clean).
property(obj6, mug).
referring_expression(the_cup).",the cup,object5,clean cup
"Alex and Bailey are in the garden. Alex is serving. Bailey is next to dirty spoon, remote control, clean spoon, magazine, clean cup, throw pillow, used spoon, greasy spoon. Alex asks Bailey to hand them the spoon.",Alex and Bailey,garden,serving,"setting(garden).
task(serving).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, dirty).
property(obj1, spoon).
object(obj2).
property(obj2, remote).
property(obj2, control).
object(obj3).
property(obj3, clean).
property(obj3, spoon).
object(obj4).
property(obj4, magazine).
object(obj5).
property(obj5, clean).
property(obj5, cup).
object(obj6).
property(obj6, throw).
property(obj6, pillow).
object(obj7).
property(obj7, used).
property(obj7, spoon).
object(obj8).
property(obj8, greasy).
property(obj8, spoon).
referring_expression(the_spoon).",the spoon,object3,clean spoon
