prompt,name_pair,location,task,prolog,referring_expression,referent_object,referent_natural
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to mop, mop in use, wrench, hammer, screwdriver. Jordan asks Taylor to hand them the mop.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, mop).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, wrench).
object(obj4).
property(obj4, hammer).
object(obj5).
property(obj5, screwdriver).
referring_expression(the_mop).",the mop,object1,mop
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to stapler, broom in use, broom, document, broom in use, broom in use, paper clip. Jordan asks Taylor to hand them the broom.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, stapler).
object(obj2).
property(obj2, in_use).
property(obj2, broom).
object(obj3).
property(obj3, broom).
object(obj4).
property(obj4, document).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
object(obj6).
property(obj6, in_use).
property(obj6, broom).
object(obj7).
property(obj7, paper_clip).
referring_expression(the_broom).",the broom,object3,broom
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to snack bar, bucket in use, bucket, cookie, water bottle. Jordan asks Taylor to hand them the bucket.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, snack_bar).
object(obj2).
property(obj2, in_use).
property(obj2, bucket).
object(obj3).
property(obj3, bucket).
object(obj4).
property(obj4, cookie).
object(obj5).
property(obj5, water_bottle).
referring_expression(the_bucket).",the bucket,object3,bucket
"Casey and Skyler are in the dining room. Casey is cleaning. Skyler is next to sandpaper, broom, paint can, paintbrush, broom in use. Casey asks Skyler to hand them the broom.",Casey and Skyler,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, sandpaper).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, paint_can).
object(obj4).
property(obj4, paintbrush).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
referring_expression(the_broom).",the broom,object2,broom
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to rolling pin, broom, dirty pan, broom in use, broom in use, grater. Cameron asks Charlie to hand them the broom.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, rolling_pin).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, dirty_pan).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, in_use).
property(obj5, broom).
object(obj6).
property(obj6, grater).
referring_expression(the_broom).",the broom,object2,broom
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to banana, mop in use, mop, bread, mop in use, apple, mop in use. Morgan asks Riley to hand them the mop.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, banana).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, mop).
object(obj4).
property(obj4, bread).
object(obj5).
property(obj5, in_use).
property(obj5, mop).
object(obj6).
property(obj6, apple).
object(obj7).
property(obj7, in_use).
property(obj7, mop).
referring_expression(the_mop).",the mop,object3,mop
"Morgan and Riley are in the banquet hall. Morgan is cleaning. Riley is next to bucket in use, bucket in use, bucket in use, paintbrush, sandpaper, bucket, paint can. Morgan asks Riley to hand them the bucket.",Morgan and Riley,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, bucket).
object(obj2).
property(obj2, in_use).
property(obj2, bucket).
object(obj3).
property(obj3, in_use).
property(obj3, bucket).
object(obj4).
property(obj4, paintbrush).
object(obj5).
property(obj5, sandpaper).
object(obj6).
property(obj6, bucket).
object(obj7).
property(obj7, paint_can).
referring_expression(the_bucket).",the bucket,object6,bucket
"Morgan and Riley are in the restaurant. Morgan is cleaning. Riley is next to broom in use, broom, pen, calculator, notebook, broom in use. Morgan asks Riley to hand them the broom.",Morgan and Riley,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, broom).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, pen).
object(obj4).
property(obj4, calculator).
object(obj5).
property(obj5, notebook).
object(obj6).
property(obj6, in_use).
property(obj6, broom).
referring_expression(the_broom).",the broom,object2,broom
"Jordan and Taylor are in the living room. Jordan is cleaning. Taylor is next to pen, calculator, spray bottle in use, spray bottle, notebook. Jordan asks Taylor to hand them the spray bottle.",Jordan and Taylor,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, pen).
object(obj2).
property(obj2, calculator).
object(obj3).
property(obj3, in_use).
property(obj3, spray_bottle).
object(obj4).
property(obj4, spray_bottle).
object(obj5).
property(obj5, notebook).
referring_expression(the_spray_bottle).",the spray bottle,object4,spray bottle
"Jordan and Taylor are in the kitchen. Jordan is cleaning. Taylor is next to paper clip, document, mop in use, stapler, mop in use, mop. Jordan asks Taylor to hand them the mop.",Jordan and Taylor,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, paper_clip).
object(obj2).
property(obj2, document).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, stapler).
object(obj5).
property(obj5, in_use).
property(obj5, mop).
object(obj6).
property(obj6, mop).
referring_expression(the_mop).",the mop,object6,mop
"Jordan and Taylor are in the garden. Jordan is cleaning. Taylor is next to broom in use, document, stapler, paper clip, broom. Jordan asks Taylor to hand them the broom.",Jordan and Taylor,garden,cleaning,"setting(garden).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, in_use).
property(obj1, broom).
object(obj2).
property(obj2, document).
object(obj3).
property(obj3, stapler).
object(obj4).
property(obj4, paper_clip).
object(obj5).
property(obj5, broom).
referring_expression(the_broom).",the broom,object5,broom
"Morgan and Riley are in the living room. Morgan is cleaning. Riley is next to cookie, mop in use, mop in use, mop, snack bar, water bottle. Morgan asks Riley to hand them the mop.",Morgan and Riley,living room,cleaning,"setting(living_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, cookie).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, in_use).
property(obj3, mop).
object(obj4).
property(obj4, mop).
object(obj5).
property(obj5, snack_bar).
object(obj6).
property(obj6, water_bottle).
referring_expression(the_mop).",the mop,object4,mop
"Jordan and Taylor are in the dining room. Jordan is cleaning. Taylor is next to throw pillow, spray bottle in use, spray bottle in use, spray bottle in use, remote control, spray bottle, magazine. Jordan asks Taylor to hand them the spray bottle.",Jordan and Taylor,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, throw_pillow).
object(obj2).
property(obj2, in_use).
property(obj2, spray_bottle).
object(obj3).
property(obj3, in_use).
property(obj3, spray_bottle).
object(obj4).
property(obj4, in_use).
property(obj4, spray_bottle).
object(obj5).
property(obj5, remote_control).
object(obj6).
property(obj6, spray_bottle).
object(obj7).
property(obj7, magazine).
referring_expression(the_spray_bottle).",the spray bottle,object6,spray bottle
"Alex and Bailey are in the banquet hall. Alex is cleaning. Bailey is next to rag, rag in use, snack bar, water bottle, cookie, rag in use, rag in use. Alex asks Bailey to hand them the rag.",Alex and Bailey,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, rag).
object(obj2).
property(obj2, in_use).
property(obj2, rag).
object(obj3).
property(obj3, snack_bar).
object(obj4).
property(obj4, water_bottle).
object(obj5).
property(obj5, cookie).
object(obj6).
property(obj6, in_use).
property(obj6, rag).
object(obj7).
property(obj7, in_use).
property(obj7, rag).
referring_expression(the_rag).",the rag,object1,rag
"Jordan and Taylor are in the restaurant. Jordan is cleaning. Taylor is next to rolling pin, broom, broom in use, broom in use, grater, dirty pan. Jordan asks Taylor to hand them the broom.",Jordan and Taylor,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(jordan, human).
listener(taylor, human).
object(obj1).
property(obj1, rolling_pin).
object(obj2).
property(obj2, broom).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, grater).
object(obj6).
property(obj6, dirty_pan).
referring_expression(the_broom).",the broom,object2,broom
"Casey and Skyler are in the kitchen. Casey is cleaning. Skyler is next to calculator, rag, pen, rag in use, rag in use, notebook. Casey asks Skyler to hand them the rag.",Casey and Skyler,kitchen,cleaning,"setting(kitchen).
task(cleaning).
speaker(casey, human).
listener(skyler, human).
object(obj1).
property(obj1, calculator).
object(obj2).
property(obj2, rag).
object(obj3).
property(obj3, pen).
object(obj4).
property(obj4, in_use).
property(obj4, rag).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
object(obj6).
property(obj6, notebook).
referring_expression(the_rag).",the rag,object2,rag
"Alex and Bailey are in the restaurant. Alex is cleaning. Bailey is next to rag, notebook, calculator, pen, rag in use. Alex asks Bailey to hand them the rag.",Alex and Bailey,restaurant,cleaning,"setting(restaurant).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, rag).
object(obj2).
property(obj2, notebook).
object(obj3).
property(obj3, calculator).
object(obj4).
property(obj4, pen).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
referring_expression(the_rag).",the rag,object1,rag
"Cameron and Charlie are in the dining room. Cameron is cleaning. Charlie is next to wrench, mop in use, hammer, mop in use, screwdriver, mop. Cameron asks Charlie to hand them the mop.",Cameron and Charlie,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, wrench).
object(obj2).
property(obj2, in_use).
property(obj2, mop).
object(obj3).
property(obj3, hammer).
object(obj4).
property(obj4, in_use).
property(obj4, mop).
object(obj5).
property(obj5, screwdriver).
object(obj6).
property(obj6, mop).
referring_expression(the_mop).",the mop,object6,mop
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to cookie, broom in use, broom in use, broom in use, snack bar, broom, water bottle. Morgan asks Riley to hand them the broom.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, cookie).
object(obj2).
property(obj2, in_use).
property(obj2, broom).
object(obj3).
property(obj3, in_use).
property(obj3, broom).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, snack_bar).
object(obj6).
property(obj6, broom).
object(obj7).
property(obj7, water_bottle).
referring_expression(the_broom).",the broom,object6,broom
"Alex and Bailey are in the dining room. Alex is cleaning. Bailey is next to broom, flashlight, bottle opener, broom in use, pair of scissors. Alex asks Bailey to hand them the broom.",Alex and Bailey,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(alex, human).
listener(bailey, human).
object(obj1).
property(obj1, broom).
object(obj2).
property(obj2, flashlight).
object(obj3).
property(obj3, bottle_opener).
object(obj4).
property(obj4, in_use).
property(obj4, broom).
object(obj5).
property(obj5, pair_of_scissors).
referring_expression(the_broom).",the broom,object1,broom
"Morgan and Riley are in the dining room. Morgan is cleaning. Riley is next to rag in use, rag in use, rag, water bottle, snack bar, cookie. Morgan asks Riley to hand them the rag.",Morgan and Riley,dining room,cleaning,"setting(dining_room).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, in_use).
property(obj1, rag).
object(obj2).
property(obj2, in_use).
property(obj2, rag).
object(obj3).
property(obj3, rag).
object(obj4).
property(obj4, water_bottle).
object(obj5).
property(obj5, snack_bar).
object(obj6).
property(obj6, cookie).
referring_expression(the_rag).",the rag,object3,rag
"Cameron and Charlie are in the banquet hall. Cameron is cleaning. Charlie is next to bucket in use, book, bucket in use, bucket, lamp, plant. Cameron asks Charlie to hand them the bucket.",Cameron and Charlie,banquet hall,cleaning,"setting(banquet_hall).
task(cleaning).
speaker(cameron, human).
listener(charlie, human).
object(obj1).
property(obj1, in_use).
property(obj1, bucket).
object(obj2).
property(obj2, book).
object(obj3).
property(obj3, in_use).
property(obj3, bucket).
object(obj4).
property(obj4, bucket).
object(obj5).
property(obj5, lamp).
object(obj6).
property(obj6, plant).
referring_expression(the_bucket).",the bucket,object4,bucket
"Morgan and Riley are in the garden. Morgan is cleaning. Riley is next to rag, rag in use, flashlight, bottle opener, rag in use, pair of scissors. Morgan asks Riley to hand them the rag.",Morgan and Riley,garden,cleaning,"setting(garden).
task(cleaning).
speaker(morgan, human).
listener(riley, human).
object(obj1).
property(obj1, rag).
object(obj2).
property(obj2, in_use).
property(obj2, rag).
object(obj3).
property(obj3, flashlight).
object(obj4).
property(obj4, bottle_opener).
object(obj5).
property(obj5, in_use).
property(obj5, rag).
object(obj6).
property(obj6, pair_of_scissors).
referring_expression(the_rag).",the rag,object1,rag
